# time of execution: 2022-11-14 13:34:36
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['399311.9090059799'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
15.44	[[0.9753291405483605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.45	[[0.9753163435628613]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.46	[[0.9753035499710039]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.47	[[0.9752907597716246]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.48	[[0.9752779729635607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.49	[[0.97526518954565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.5	[[0.975252409516731]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.51	[[0.9752396328756446]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.52	[[0.9752268596212272]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.53	[[0.9752140897523209]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.54	[[0.9752013232677664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.55	[[0.9751885601664032]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.56	[[0.9751758004470734]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.57	[[0.9751630441086194]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.58	[[0.9751502911498828]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.59	[[0.9751375415697076]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.6	[[0.9751247953669374]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.61	[[0.9751120525404157]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.62	[[0.9750993130889881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.63	[[0.9750865770114989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.64	[[0.9750738443067933]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.65	[[0.9750611149737178]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.66	[[0.9750483890111199]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.67	[[0.9750356664178462]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.68	[[0.9750229471927438]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.69	[[0.9750102313346622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.7	[[0.9749975188424499]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.71	[[0.9749848097149559]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.72	[[0.9749721039510291]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.73	[[0.97495940154952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.74	[[0.9749467025092806]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.75	[[0.9749340068291612]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.76	[[0.9749213145080142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.77	[[0.9749086255446915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.78	[[0.9748959399380466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.79	[[0.974883257686931]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.8	[[0.9748705787902004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.81	[[0.9748579032467093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.82	[[0.9748452310553107]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.83	[[0.9748325622148607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.84	[[0.9748198967242163]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.85	[[0.974807234582233]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.86	[[0.9747945757877685]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.87	[[0.97478192033968]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.88	[[0.9747692682368244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.89	[[0.974756619478061]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.9	[[0.9747439740622474]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.91	[[0.9747313319882449]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.92	[[0.9747186932549128]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.93	[[0.9747060578611111]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.94	[[0.9746934258057012]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.95	[[0.9746807970875443]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.96	[[0.9746681717055029]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.97	[[0.9746555496584381]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.98	[[0.9746429309452137]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.99	[[0.9746303155646937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.0	[[0.9746177035157415]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.01	[[0.9746050947972222]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.02	[[0.9745924894080009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.03	[[0.9745798873469413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.04	[[0.9745672886129119]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.05	[[0.9745546932047777]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.06	[[0.9745421011214058]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.07	[[0.9745295123616642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.08	[[0.9745169269244207]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.09	[[0.974504344808543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.1	[[0.9744917660129008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.11	[[0.9744791905363639]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.12	[[0.974466618377802]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.13	[[0.9744540495360856]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.14	[[0.9744414840100858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.15	[[0.9744289217986741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.16	[[0.9744163629007218]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.17	[[0.974403807315103]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.18	[[0.9743912550406887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.19	[[0.9743787060763544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.2	[[0.9743661604209741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.21	[[0.9743536180734208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.22	[[0.9743410790325695]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.23	[[0.9743285432972971]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.24	[[0.9743160108664787]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.25	[[0.9743034817389913]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.26	[[0.9742909559137112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.27	[[0.9742784333895168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.28	[[0.9742659141652862]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.29	[[0.9742533982398964]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.3	[[0.9742408856122265]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.31	[[0.9742283762811574]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.32	[[0.9742158702455692]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.33	[[0.9742033675043411]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.34	[[0.9741908680563546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.35	[[0.9741783719004907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.36	[[0.974165879035632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.37	[[0.9741533894606607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.38	[[0.9741409031744607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.39	[[0.9741284201759136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.4	[[0.9741159404639048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.41	[[0.9741034640373182]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.42	[[0.9740909908950378]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.43	[[0.9740785210359493]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.44	[[0.97406605445894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.45	[[0.9740535911628954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.46	[[0.9740411311467023]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.47	[[0.9740286744092486]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.48	[[0.9740162209494221]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.49	[[0.9740037707661098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.5	[[0.9739913238582006]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.51	[[0.9739788802245861]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.52	[[0.9739664398641549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.53	[[0.9739540027757972]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.54	[[0.9739415689584033]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.55	[[0.9739291384108656]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.56	[[0.9739167111320749]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.57	[[0.9739042871209243]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.58	[[0.9738918663763051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.59	[[0.9738794488971121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.6	[[0.9738670346822376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.61	[[0.9738546237305782]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.62	[[0.9738422160410262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.63	[[0.9738298116124784]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.64	[[0.9738174104438303]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.65	[[0.9738050125339763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.66	[[0.9737926178818141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.67	[[0.973780226486242]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.68	[[0.9737678383461557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.69	[[0.9737554534604558]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.7	[[0.9737430718280385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.71	[[0.9737306934478042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.72	[[0.9737183183186516]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.73	[[0.9737059464394816]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.74	[[0.9736935778091939]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.75	[[0.9736812124266903]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.76	[[0.9736688502908711]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.77	[[0.9736564914006397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.78	[[0.9736441357548987]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.79	[[0.9736317833525491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.8	[[0.9736194341924966]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.81	[[0.9736070882736434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.82	[[0.9735947455948949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.83	[[0.9735824061551551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.84	[[0.9735700699533295]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.85	[[0.9735577369883248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.86	[[0.9735454072590474]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.87	[[0.9735330807644026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.88	[[0.9735207575032994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.89	[[0.9735084374746442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.9	[[0.9734961206773445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.91	[[0.9734838071103112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.92	[[0.9734714967724521]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.93	[[0.9734591896626779]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.94	[[0.9734468857798985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.95	[[0.9734345851230238]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.96	[[0.9734222876909662]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.97	[[0.973409993482636]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.98	[[0.9733977024969444]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.99	[[0.9733854147328072]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.0	[[0.973373130189135]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.01	[[0.9733608488648413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.02	[[0.973348570758841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.03	[[0.9733362958700481]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.04	[[0.973324024197377]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.05	[[0.9733117557397442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.06	[[0.9732994904960649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.07	[[0.9732872284652551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.08	[[0.9732749696462326]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.09	[[0.9732627140379142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.1	[[0.9732504616392161]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.11	[[0.9732382124490583]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.12	[[0.9732259664663605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.13	[[0.9732137236900399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.14	[[0.9732014841190171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.15	[[0.9731892477522125]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.16	[[0.973177014588546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.17	[[0.9731647846269397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.18	[[0.9731525578663136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.19	[[0.9731403343055917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.2	[[0.9731281139436941]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.21	[[0.973115896779545]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.22	[[0.9731036828120684]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.23	[[0.9730914720401872]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.24	[[0.9730792644628264]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.25	[[0.9730670600789108]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.26	[[0.9730548588873663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.27	[[0.973042660887118]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.28	[[0.9730304660770919]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.29	[[0.9730182744562155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.3	[[0.9730060860234155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.31	[[0.9729939007776189]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.32	[[0.972981718717755]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.33	[[0.9729695398427514]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.34	[[0.9729573641515382]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.35	[[0.9729451916430445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.36	[[0.9729330223162003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.37	[[0.9729208561699358]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.38	[[0.9729086932031824]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.39	[[0.9728965334148708]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.4	[[0.9728843768039344]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.41	[[0.9728722233693043]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.42	[[0.9728600731099142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.43	[[0.972847926024696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.44	[[0.9728357821125845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.45	[[0.9728236413725139]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.46	[[0.9728115038034181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.47	[[0.9727993694042326]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.48	[[0.972787238173893]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.49	[[0.9727751101113359]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.5	[[0.9727629852154979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.51	[[0.9727508634853155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.52	[[0.9727387449197262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.53	[[0.9727266295176674]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.54	[[0.9727145172780784]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.55	[[0.9727024081998974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.56	[[0.9726903022820642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.57	[[0.9726781995235179]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.58	[[0.9726660999231996]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.59	[[0.9726540034800494]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.6	[[0.9726419101930089]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.61	[[0.9726298200610193]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.62	[[0.972617733083021]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.63	[[0.97260564925796]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.64	[[0.9725935685847775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.65	[[0.9725814910624173]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.66	[[0.9725694166898228]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.67	[[0.972557345465938]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.68	[[0.9725452773897093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.69	[[0.972533212460081]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.7	[[0.9725211506759992]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.71	[[0.9725090920364101]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.72	[[0.9724970365402598]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.73	[[0.9724849841864946]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.74	[[0.972472934974065]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.75	[[0.9724608889019166]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.76	[[0.9724488459689995]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.77	[[0.9724368061742613]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.78	[[0.9724247695166519]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.79	[[0.9724127359951208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.8	[[0.9724007056086192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.81	[[0.9723886783560985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.82	[[0.9723766542365078]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.83	[[0.9723646332488003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.84	[[0.9723526153919277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.85	[[0.9723406006648422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.86	[[0.9723285890664982]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.87	[[0.9723165805958477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.88	[[0.9723045752518447]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.89	[[0.9722925730334453]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.9	[[0.9722805739396022]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.91	[[0.972268577969272]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.92	[[0.97225658512141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.93	[[0.9722445953949741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.94	[[0.9722326087889186]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.95	[[0.972220625302202]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.96	[[0.9722086449337826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.97	[[0.972196667682616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.98	[[0.972184693547663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.99	[[0.9721727225278819]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.0	[[0.9721607546222315]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.01	[[0.972148789829672]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.02	[[0.9721368281491641]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.03	[[0.9721248695796666]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.04	[[0.9721129141201439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.05	[[0.9721009617695565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.06	[[0.9720890125268655]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.07	[[0.9720770663910338]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.08	[[0.9720651233610248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.09	[[0.9720531834358019]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.1	[[0.9720412466143294]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.11	[[0.9720293128955714]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.12	[[0.972017382278492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.13	[[0.9720054547620555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.14	[[0.9719935303452313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.15	[[0.9719816090269825]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.16	[[0.9719696908062763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.17	[[0.9719577756820804]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.18	[[0.9719458636533616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.19	[[0.9719339547190881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.2	[[0.9719220488782285]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.21	[[0.9719101461297518]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.22	[[0.9718982464726262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.23	[[0.9718863499058225]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.24	[[0.971874456428309]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.25	[[0.9718625660390592]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.26	[[0.9718506787370428]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.27	[[0.971838794521231]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.28	[[0.9718269133905957]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.29	[[0.9718150353441098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.3	[[0.9718031603807461]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.31	[[0.9717912884994775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
