# time of execution: 2022-11-14 14:45:29
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['718761.4362107636'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
16.49	[[0.9740037707661098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.5	[[0.9739913238582006]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.51	[[0.9739788802245861]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.52	[[0.9739664398641549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.53	[[0.9739540027757972]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.54	[[0.9739415689584033]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.55	[[0.9739291384108656]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.56	[[0.9739167111320749]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.57	[[0.9739042871209243]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.58	[[0.9738918663763051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.59	[[0.9738794488971121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.6	[[0.9738670346822376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.61	[[0.9738546237305782]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.62	[[0.9738422160410262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.63	[[0.9738298116124784]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.64	[[0.9738174104438303]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.65	[[0.9738050125339763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.66	[[0.9737926178818141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.67	[[0.973780226486242]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.68	[[0.9737678383461557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.69	[[0.9737554534604558]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.7	[[0.9737430718280385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.71	[[0.9737306934478042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.72	[[0.9737183183186516]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.73	[[0.9737059464394816]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.74	[[0.9736935778091939]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.75	[[0.9736812124266903]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.76	[[0.9736688502908711]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.77	[[0.9736564914006397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.78	[[0.9736441357548987]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.79	[[0.9736317833525491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.8	[[0.9736194341924966]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.81	[[0.9736070882736434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.82	[[0.9735947455948949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.83	[[0.9735824061551551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.84	[[0.9735700699533295]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.85	[[0.9735577369883248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.86	[[0.9735454072590474]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.87	[[0.9735330807644026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.88	[[0.9735207575032994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.89	[[0.9735084374746442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.9	[[0.9734961206773445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.91	[[0.9734838071103112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.92	[[0.9734714967724521]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.93	[[0.9734591896626779]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.94	[[0.9734468857798985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.95	[[0.9734345851230238]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.96	[[0.9734222876909662]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.97	[[0.973409993482636]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.98	[[0.9733977024969444]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.99	[[0.9733854147328072]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.0	[[0.973373130189135]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.01	[[0.9733608488648413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.02	[[0.973348570758841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.03	[[0.9733362958700481]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.04	[[0.973324024197377]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.05	[[0.9733117557397442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.06	[[0.9732994904960649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.07	[[0.9732872284652551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.08	[[0.9732749696462326]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.09	[[0.9732627140379142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.1	[[0.9732504616392161]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.11	[[0.9732382124490583]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.12	[[0.9732259664663605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.13	[[0.9732137236900399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.14	[[0.9732014841190171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.15	[[0.9731892477522125]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.16	[[0.973177014588546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.17	[[0.9731647846269397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.18	[[0.9731525578663136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.19	[[0.9731403343055917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.2	[[0.9731281139436941]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.21	[[0.973115896779545]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.22	[[0.9731036828120684]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.23	[[0.9730914720401872]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.24	[[0.9730792644628264]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.25	[[0.9730670600789108]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.26	[[0.9730548588873663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.27	[[0.973042660887118]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.28	[[0.9730304660770919]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.29	[[0.9730182744562155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.3	[[0.9730060860234155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.31	[[0.9729939007776189]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.32	[[0.972981718717755]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.33	[[0.9729695398427514]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.34	[[0.9729573641515382]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.35	[[0.9729451916430445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.36	[[0.9729330223162003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.37	[[0.9729208561699358]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.38	[[0.9729086932031824]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.39	[[0.9728965334148708]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.4	[[0.9728843768039344]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.41	[[0.9728722233693043]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.42	[[0.9728600731099142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.43	[[0.972847926024696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.44	[[0.9728357821125845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.45	[[0.9728236413725139]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.46	[[0.9728115038034181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.47	[[0.9727993694042326]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.48	[[0.972787238173893]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.49	[[0.9727751101113359]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.5	[[0.9727629852154979]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.51	[[0.9727508634853155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.52	[[0.9727387449197262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.53	[[0.9727266295176674]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.54	[[0.9727145172780784]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.55	[[0.9727024081998974]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.56	[[0.9726903022820642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.57	[[0.9726781995235179]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.58	[[0.9726660999231996]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.59	[[0.9726540034800494]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.6	[[0.9726419101930089]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.61	[[0.9726298200610193]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.62	[[0.972617733083021]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.63	[[0.97260564925796]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.64	[[0.9725935685847775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.65	[[0.9725814910624173]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.66	[[0.9725694166898228]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.67	[[0.972557345465938]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.68	[[0.9725452773897093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.69	[[0.972533212460081]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.7	[[0.9725211506759992]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.71	[[0.9725090920364101]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.72	[[0.9724970365402598]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.73	[[0.9724849841864946]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.74	[[0.972472934974065]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.75	[[0.9724608889019166]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.76	[[0.9724488459689995]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.77	[[0.9724368061742613]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.78	[[0.9724247695166519]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.79	[[0.9724127359951208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.8	[[0.9724007056086192]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.81	[[0.9723886783560985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.82	[[0.9723766542365078]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.83	[[0.9723646332488003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.84	[[0.9723526153919277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.85	[[0.9723406006648422]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.86	[[0.9723285890664982]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.87	[[0.9723165805958477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.88	[[0.9723045752518447]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.89	[[0.9722925730334453]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.9	[[0.9722805739396022]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.91	[[0.972268577969272]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.92	[[0.97225658512141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.93	[[0.9722445953949741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.94	[[0.9722326087889186]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.95	[[0.972220625302202]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.96	[[0.9722086449337826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.97	[[0.972196667682616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.98	[[0.972184693547663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.99	[[0.9721727225278819]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.0	[[0.9721607546222315]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.01	[[0.972148789829672]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.02	[[0.9721368281491641]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.03	[[0.9721248695796666]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.04	[[0.9721129141201439]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.05	[[0.9721009617695565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.06	[[0.9720890125268655]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.07	[[0.9720770663910338]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.08	[[0.9720651233610248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.09	[[0.9720531834358019]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.1	[[0.9720412466143294]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.11	[[0.9720293128955714]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.12	[[0.972017382278492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.13	[[0.9720054547620555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.14	[[0.9719935303452313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.15	[[0.9719816090269825]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.16	[[0.9719696908062763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.17	[[0.9719577756820804]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.18	[[0.9719458636533616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.19	[[0.9719339547190881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.2	[[0.9719220488782285]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.21	[[0.9719101461297518]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.22	[[0.9718982464726262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.23	[[0.9718863499058225]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.24	[[0.971874456428309]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.25	[[0.9718625660390592]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.26	[[0.9718506787370428]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.27	[[0.971838794521231]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.28	[[0.9718269133905957]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.29	[[0.9718150353441098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.3	[[0.9718031603807461]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.31	[[0.9717912884994775]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.32	[[0.9717794196992777]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.33	[[0.9717675539791216]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.34	[[0.9717556913379826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.35	[[0.9717438317748355]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.36	[[0.9717319752886576]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.37	[[0.9717201218784239]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.38	[[0.9717082715431111]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.39	[[0.971696424281696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.4	[[0.9716845800931551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.41	[[0.9716727389764664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.42	[[0.9716609009306088]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.43	[[0.9716490659545599]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.44	[[0.9716372340472987]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.45	[[0.9716254052078058]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.46	[[0.9716135794350591]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.47	[[0.9716017567280418]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.48	[[0.9715899370857313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.49	[[0.9715781205071121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.5	[[0.9715663069911634]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.51	[[0.9715544965368696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.52	[[0.9715426891432122]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.53	[[0.971530884809173]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.54	[[0.9715190835337364]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.55	[[0.9715072853158859]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.56	[[0.9714954901546068]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.57	[[0.9714836980488826]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.58	[[0.9714719089976992]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.59	[[0.9714601230000429]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.6	[[0.9714483400548981]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.61	[[0.9714365601612528]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.62	[[0.9714247833180929]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.63	[[0.9714130095244052]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.64	[[0.9714012387791788]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.65	[[0.9713894710814012]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.66	[[0.971377706430061]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.67	[[0.9713659448241478]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.68	[[0.9713541862626497]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.69	[[0.9713424307445588]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.7	[[0.9713306782688651]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.71	[[0.9713189288345586]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.72	[[0.9713071824406313]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.73	[[0.9712954390860744]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.74	[[0.9712836987698796]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.75	[[0.9712719614910399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.76	[[0.9712602272485492]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.77	[[0.9712484960413994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.78	[[0.9712367678685853]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.79	[[0.9712250427291016]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.8	[[0.9712133206219417]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.81	[[0.9712016015461014]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.82	[[0.9711898855005763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.83	[[0.9711781724843616]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.84	[[0.9711664624964553]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.85	[[0.971154755535854]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.86	[[0.9711430516015536]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.87	[[0.9711313506925539]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.88	[[0.9711196528078513]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.89	[[0.9711079579464448]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.9	[[0.9710962661073325]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.91	[[0.9710845772895169]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.92	[[0.9710728914919967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.93	[[0.9710612087137709]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.94	[[0.9710495289538409]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.95	[[0.971037852211208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.96	[[0.9710261784848743]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.97	[[0.9710145077738407]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.98	[[0.9710028400771106]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
18.99	[[0.970991175393687]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.0	[[0.9709795137225722]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.01	[[0.9709678550627721]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.02	[[0.9709561994132881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.03	[[0.970944546773127]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.04	[[0.9709328971412922]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.05	[[0.9709212505167905]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.06	[[0.9709096068986263]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.07	[[0.9708979662858066]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.08	[[0.9708863286773384]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.09	[[0.970874694072228]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.1	[[0.9708630624694841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.11	[[0.9708514338681148]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.12	[[0.9708398082671273]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.13	[[0.9708281856655321]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.14	[[0.9708165660623368]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.15	[[0.9708049494565518]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.16	[[0.9707933358471881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.17	[[0.9707817252332555]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.18	[[0.9707701176137652]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.19	[[0.9707585129877281]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.2	[[0.9707469113541562]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.21	[[0.9707353127120615]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.22	[[0.9707237170604573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.23	[[0.9707121243983566]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.24	[[0.9707005347247729]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.25	[[0.9706889480387197]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.26	[[0.9706773643392114]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.27	[[0.9706657836252632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.28	[[0.9706542058958908]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.29	[[0.9706426311501078]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.3	[[0.9706310593869318]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.31	[[0.9706194906053798]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.32	[[0.9706079248044673]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.33	[[0.9705963619832123]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.34	[[0.970584802140632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.35	[[0.9705732452757458]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
19.36	[[0.970561691387571]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
